id_contrato,id_cliente,valor_contrato,saldo_devedor,data_contratacao,prazo_meses,status_contrato,data_carga
1906,144,41255.93,28572.56,2024-09-10,12,liquidado,2025-03-28 18:36:55.490957
1907,156,70830.91,46695.35,2020-10-23,36,liquidado,2025-03-28 18:36:55.490957
1908,776,73767.3,31870.01,2022-02-08,36,ativo,2025-03-28 18:36:55.490957
1909,806,71220.42,23860.63,2023-07-03,48,inadimplente,2025-03-28 18:36:55.490957
1910,434,53601.75,46306.9,2023-03-15,24,inadimplente,2025-03-28 18:36:55.490957
1911,168,86425.05,30758.63,2021-05-26,48,inadimplente,2025-03-28 18:36:55.490957
1912,282,56848.57,43077.11,2025-02-05,36,liquidado,2025-03-28 18:36:55.490957
1913,749,30500.0,9403.45,2021-10-24,36,ativo,2025-03-28 18:36:55.490957
1914,503,71792.56,52426.43,2020-05-24,48,inadimplente,2025-03-28 18:36:55.490957
1915,712,81462.93,62348.47,2024-08-05,24,inadimplente,2025-03-28 18:36:55.490957
1916,213,94962.13,94870.22,2020-11-23,12,inadimplente,2025-03-28 18:36:55.490957
1917,248,38425.08,11745.61,2021-01-06,36,liquidado,2025-03-28 18:36:55.490957
1918,881,13774.64,9209.22,2025-01-24,36,liquidado,2025-03-28 18:36:55.490957
1919,771,30106.34,20831.33,2024-03-05,12,inadimplente,2025-03-28 18:36:55.490957
1920,138,2246.91,825.08,2023-07-20,12,ativo,2025-03-28 18:36:55.490957
1921,868,20684.02,13566.32,2021-12-20,12,liquidado,2025-03-28 18:36:55.490957
1922,953,6211.57,2121.35,2021-08-20,60,ativo,2025-03-28 18:36:55.490957
1923,269,60220.06,29211.73,2022-11-08,60,inadimplente,2025-03-28 18:36:55.490957
1924,133,22092.68,16155.6,2023-08-04,12,ativo,2025-03-28 18:36:55.490957
1925,414,4003.59,3999.66,2025-01-24,60,liquidado,2025-03-28 18:36:55.490957
1926,276,83038.05,72743.13,2023-09-06,36,ativo,2025-03-28 18:36:55.490957
1927,697,29773.65,15132.3,2022-12-07,60,liquidado,2025-03-28 18:36:55.490957
1928,805,69947.34,29044.87,2022-05-21,24,inadimplente,2025-03-28 18:36:55.490957
1929,846,7881.37,7727.81,2022-04-27,60,inadimplente,2025-03-28 18:36:55.490957
1930,556,97086.76,77790.2,2022-09-13,60,liquidado,2025-03-28 18:36:55.490957
1931,180,79475.07,73219.88,2020-04-24,36,ativo,2025-03-28 18:36:55.490957
1932,60,67647.22,59369.57,2022-11-20,36,ativo,2025-03-28 18:36:55.490957
1933,289,34829.48,27117.87,2020-09-12,60,ativo,2025-03-28 18:36:55.490957
1934,132,49214.59,42778.68,2023-07-15,12,liquidado,2025-03-28 18:36:55.490957
1935,627,72436.08,36049.84,2025-03-02,60,inadimplente,2025-03-28 18:36:55.490957
1936,16,47038.5,36827.72,2023-05-23,12,inadimplente,2025-03-28 18:36:55.490957
1937,956,91901.12,80011.52,2022-12-26,36,ativo,2025-03-28 18:36:55.490957
1938,265,37989.83,29713.26,2022-02-02,36,liquidado,2025-03-28 18:36:55.490957
1939,329,80627.71,74941.46,2024-01-06,12,liquidado,2025-03-28 18:36:55.490957
1940,199,43827.53,28588.03,2020-11-22,48,inadimplente,2025-03-28 18:36:55.490957
1941,788,5296.32,2880.85,2021-11-30,48,inadimplente,2025-03-28 18:36:55.490957
1942,766,46962.96,30372.0,2024-12-26,24,inadimplente,2025-03-28 18:36:55.490957
1943,295,47007.76,34359.31,2025-01-11,36,liquidado,2025-03-28 18:36:55.490957
1944,566,56127.6,53338.88,2023-07-16,60,liquidado,2025-03-28 18:36:55.490957
1945,294,18765.08,5963.44,2021-05-10,12,liquidado,2025-03-28 18:36:55.490957
1946,963,16870.59,11491.77,2023-11-13,60,inadimplente,2025-03-28 18:36:55.490957
1947,82,70123.33,51655.69,2022-09-25,36,liquidado,2025-03-28 18:36:55.490957
1948,29,72311.97,48492.77,2021-01-16,48,liquidado,2025-03-28 18:36:55.490957
1949,781,61428.99,58810.65,2022-06-14,36,liquidado,2025-03-28 18:36:55.490957
1950,53,36973.95,23114.58,2021-10-28,48,liquidado,2025-03-28 18:36:55.490957
1951,357,36390.83,29498.34,2022-03-23,24,liquidado,2025-03-28 18:36:55.490957
1952,180,36950.13,32933.52,2024-05-20,12,inadimplente,2025-03-28 18:36:55.490957
1953,587,63790.07,53719.8,2023-03-20,36,ativo,2025-03-28 18:36:55.490957
1954,979,21828.27,10984.12,2022-10-29,48,liquidado,2025-03-28 18:36:55.490957
1955,722,5365.13,3089.19,2022-11-03,24,liquidado,2025-03-28 18:36:55.490957
1956,844,95490.32,36379.2,2020-06-30,36,inadimplente,2025-03-28 18:36:55.490957
1957,146,31688.03,30191.73,2024-03-02,60,ativo,2025-03-28 18:36:55.490957
1958,865,11585.07,7568.85,2021-12-09,60,liquidado,2025-03-28 18:36:55.490957
1959,341,88290.53,78321.48,2024-05-21,12,inadimplente,2025-03-28 18:36:55.490957
1960,268,53868.75,30458.07,2024-08-03,48,liquidado,2025-03-28 18:36:55.490957
1961,801,44481.84,39601.45,2020-07-14,12,inadimplente,2025-03-28 18:36:55.490957
1962,271,40813.48,15169.4,2022-04-27,24,ativo,2025-03-28 18:36:55.490957
1963,991,69049.86,37749.91,2022-06-15,24,liquidado,2025-03-28 18:36:55.490957
1964,943,74539.33,25015.23,2021-12-16,24,liquidado,2025-03-28 18:36:55.490957
1965,597,41134.99,22050.57,2020-06-05,36,ativo,2025-03-28 18:36:55.490957
1966,973,94435.1,81492.02,2022-04-04,36,liquidado,2025-03-28 18:36:55.490957
1967,68,36206.58,30909.66,2022-08-25,24,liquidado,2025-03-28 18:36:55.490957
1968,680,23241.41,18797.76,2024-09-22,60,inadimplente,2025-03-28 18:36:55.490957
1969,366,91560.43,31596.0,2020-09-16,24,inadimplente,2025-03-28 18:36:55.490957
1970,653,91036.62,60448.2,2022-01-24,60,liquidado,2025-03-28 18:36:55.490957
1971,290,49531.98,27282.34,2022-09-04,24,inadimplente,2025-03-28 18:36:55.490957
1972,564,21331.45,17407.73,2020-11-29,12,ativo,2025-03-28 18:36:55.490957
1973,344,41017.78,25211.08,2024-08-27,36,ativo,2025-03-28 18:36:55.490957
1974,930,86164.53,67340.08,2021-01-25,24,ativo,2025-03-28 18:36:55.490957
1975,792,19855.24,12101.95,2020-05-10,36,ativo,2025-03-28 18:36:55.490957
1976,525,39319.66,27281.89,2021-04-05,36,liquidado,2025-03-28 18:36:55.490957
1977,688,87348.25,29113.89,2021-04-03,60,inadimplente,2025-03-28 18:36:55.490957
1978,64,69840.07,26120.69,2021-11-07,36,ativo,2025-03-28 18:36:55.490957
1979,599,28280.11,24336.92,2021-10-24,60,liquidado,2025-03-28 18:36:55.490957
1980,979,80502.57,68764.21,2024-05-19,12,liquidado,2025-03-28 18:36:55.490957
1981,962,14084.02,7935.94,2023-05-31,60,inadimplente,2025-03-28 18:36:55.490957
1982,888,83465.23,82715.5,2020-12-04,60,ativo,2025-03-28 18:36:55.490957
1983,933,29445.7,12170.7,2022-10-19,24,inadimplente,2025-03-28 18:36:55.490957
1984,117,92257.13,51789.92,2024-12-19,60,inadimplente,2025-03-28 18:36:55.490957
1985,451,81908.67,56694.64,2022-01-17,24,inadimplente,2025-03-28 18:36:55.490957
1986,899,4886.05,2510.51,2022-12-13,24,ativo,2025-03-28 18:36:55.490957
1987,44,22710.23,18040.16,2024-04-13,60,inadimplente,2025-03-28 18:36:55.490957
1988,851,51993.35,40554.56,2023-02-14,36,liquidado,2025-03-28 18:36:55.490957
1989,470,40416.8,28533.35,2022-10-08,48,liquidado,2025-03-28 18:36:55.490957
1990,795,51232.02,27165.46,2023-12-15,60,ativo,2025-03-28 18:36:55.490957
1991,644,31989.51,27955.88,2022-11-29,60,inadimplente,2025-03-28 18:36:55.490957
1992,986,46773.2,27543.29,2020-12-12,36,ativo,2025-03-28 18:36:55.490957
1993,602,28204.24,10621.15,2021-06-10,36,ativo,2025-03-28 18:36:55.490957
1994,431,84808.53,50786.21,2024-08-05,36,inadimplente,2025-03-28 18:36:55.490957
1995,552,52775.17,20062.71,2023-10-24,12,inadimplente,2025-03-28 18:36:55.490957
1996,417,20768.86,13592.36,2023-09-08,36,inadimplente,2025-03-28 18:36:55.490957
1997,142,18088.3,5459.82,2022-11-03,12,liquidado,2025-03-28 18:36:55.490957
1998,10,50497.75,20130.06,2023-08-22,12,ativo,2025-03-28 18:36:55.490957
1999,742,42753.74,17219.55,2024-10-03,24,ativo,2025-03-28 18:36:55.490957
2000,6,22293.44,10930.53,2024-06-07,48,ativo,2025-03-28 18:36:55.490957
2001,395,79508.02,31234.78,2024-04-28,24,liquidado,2025-03-28 18:36:55.490957
2002,773,26802.71,11097.44,2021-12-23,48,ativo,2025-03-28 18:36:55.490957
2003,538,19430.34,7538.25,2022-12-18,48,inadimplente,2025-03-28 18:36:55.490957
2004,3,84360.4,43825.45,2022-12-15,60,liquidado,2025-03-28 18:36:55.490957
2005,275,60856.66,47495.98,2020-10-16,60,ativo,2025-03-28 18:36:55.490957
2006,255,40140.29,33627.32,2022-05-18,48,inadimplente,2025-03-28 18:36:55.490957
2007,217,83350.59,63476.91,2020-08-23,60,ativo,2025-03-28 18:36:55.490957
2008,199,84300.23,63496.02,2020-12-08,24,inadimplente,2025-03-28 18:36:55.490957
2009,634,77078.31,35082.43,2024-09-14,48,inadimplente,2025-03-28 18:36:55.490957
2010,458,8885.93,3100.52,2020-04-18,12,ativo,2025-03-28 18:36:55.490957
2011,949,92601.2,37302.32,2023-01-13,48,inadimplente,2025-03-28 18:36:55.490957
2012,553,73498.12,40334.58,2020-07-07,60,inadimplente,2025-03-28 18:36:55.490957
2013,355,48206.94,42221.83,2020-08-16,24,ativo,2025-03-28 18:36:55.490957
2014,629,42716.32,36551.72,2022-06-12,24,liquidado,2025-03-28 18:36:55.490957
2015,103,4453.15,2614.84,2021-08-10,48,ativo,2025-03-28 18:36:55.490957
2016,933,39885.78,31388.06,2021-07-18,60,ativo,2025-03-28 18:36:55.490957
2017,348,10458.84,7961.34,2024-10-19,60,inadimplente,2025-03-28 18:36:55.490957
2018,968,50711.03,15923.68,2022-03-03,12,ativo,2025-03-28 18:36:55.490957
2019,480,2481.16,1203.82,2021-03-27,48,liquidado,2025-03-28 18:36:55.490957
2020,316,92649.42,69648.45,2022-09-08,36,ativo,2025-03-28 18:36:55.490957
2021,846,77840.98,76287.19,2023-01-19,24,liquidado,2025-03-28 18:36:55.490957
2022,217,56428.43,48120.56,2021-08-27,24,ativo,2025-03-28 18:36:55.490957
2023,708,2557.86,1232.09,2021-02-17,24,inadimplente,2025-03-28 18:36:55.490957
2024,640,95753.6,75430.56,2021-04-23,48,ativo,2025-03-28 18:36:55.490957
2025,579,50669.57,24943.68,2024-05-29,60,liquidado,2025-03-28 18:36:55.490957
2026,981,68173.19,29920.33,2020-05-02,36,ativo,2025-03-28 18:36:55.490957
2027,116,88334.51,62046.92,2022-09-14,12,ativo,2025-03-28 18:36:55.490957
2028,752,2200.35,1043.89,2022-11-14,48,ativo,2025-03-28 18:36:55.490957
2029,517,99556.13,38149.59,2022-11-01,60,ativo,2025-03-28 18:36:55.490957
2030,400,25250.4,20472.77,2023-05-12,36,inadimplente,2025-03-28 18:36:55.490957
2031,698,41465.36,36337.89,2024-12-25,48,ativo,2025-03-28 18:36:55.490957
2032,373,84949.2,47347.34,2024-04-23,36,ativo,2025-03-28 18:36:55.490957
2033,732,64949.2,63716.86,2022-12-08,60,inadimplente,2025-03-28 18:36:55.490957
2034,46,86439.85,55059.41,2023-02-23,24,inadimplente,2025-03-28 18:36:55.490957
2035,877,16294.83,9454.67,2021-01-04,12,ativo,2025-03-28 18:36:55.490957
2036,774,80795.63,63431.05,2021-01-30,12,ativo,2025-03-28 18:36:55.490957
2037,654,34174.15,11077.64,2021-01-20,60,inadimplente,2025-03-28 18:36:55.490957
2038,860,21321.92,17026.23,2025-01-20,24,ativo,2025-03-28 18:36:55.490957
2039,215,6758.61,3788.69,2022-12-26,12,liquidado,2025-03-28 18:36:55.490957
2040,158,42864.77,29835.0,2022-07-31,60,inadimplente,2025-03-28 18:36:55.490957
2041,592,37624.47,18634.51,2022-06-19,60,liquidado,2025-03-28 18:36:55.490957
2042,952,81374.31,65362.68,2021-06-25,48,ativo,2025-03-28 18:36:55.490957
2043,954,57754.39,26230.35,2020-08-06,12,ativo,2025-03-28 18:36:55.490957
2044,509,3287.96,1844.89,2022-05-17,36,ativo,2025-03-28 18:36:55.490957
2045,122,91817.54,52706.56,2023-02-19,24,ativo,2025-03-28 18:36:55.490957
2046,310,63421.59,44767.73,2023-10-22,12,liquidado,2025-03-28 18:36:55.490957
2047,456,61034.57,37600.17,2020-12-28,24,liquidado,2025-03-28 18:36:55.490957
2048,534,94835.85,52822.9,2021-03-07,24,ativo,2025-03-28 18:36:55.490957
2049,981,3027.23,2014.05,2024-04-08,12,liquidado,2025-03-28 18:36:55.490957
2050,859,10093.18,6172.11,2022-01-20,12,ativo,2025-03-28 18:36:55.490957
2051,560,89452.45,78383.47,2022-08-06,12,inadimplente,2025-03-28 18:36:55.490957
2052,128,89916.27,86936.97,2024-09-20,24,liquidado,2025-03-28 18:36:55.490957
2053,473,68035.62,62058.94,2024-07-19,60,liquidado,2025-03-28 18:36:55.490957
2054,337,20692.82,7362.86,2024-08-27,48,ativo,2025-03-28 18:36:55.490957
2055,916,26096.6,13873.5,2023-04-06,24,liquidado,2025-03-28 18:36:55.490957
2056,386,57345.95,54459.97,2021-09-05,36,inadimplente,2025-03-28 18:36:55.490957
2057,794,25879.46,10774.66,2022-03-10,48,inadimplente,2025-03-28 18:36:55.490957
2058,890,72599.72,62517.36,2024-09-17,12,inadimplente,2025-03-28 18:36:55.490957
2059,493,78880.03,66176.67,2022-01-26,24,liquidado,2025-03-28 18:36:55.490957
2060,792,49687.27,34573.37,2022-04-15,60,liquidado,2025-03-28 18:36:55.490957
2061,999,18579.63,9524.16,2024-02-25,24,inadimplente,2025-03-28 18:36:55.490957
2062,714,97631.89,94692.61,2022-06-14,12,ativo,2025-03-28 18:36:55.490957
2063,199,19438.25,12435.45,2020-09-11,60,liquidado,2025-03-28 18:36:55.490957
2064,799,61987.81,23987.16,2024-03-16,48,inadimplente,2025-03-28 18:36:55.490957
2065,348,44451.97,42994.7,2021-02-20,36,inadimplente,2025-03-28 18:36:55.490957
2066,494,67865.04,35733.68,2021-06-06,12,inadimplente,2025-03-28 18:36:55.490957
2067,350,94839.15,60654.42,2023-09-18,48,ativo,2025-03-28 18:36:55.490957
2068,977,15593.87,12408.34,2020-06-25,12,ativo,2025-03-28 18:36:55.490957
2069,189,22496.9,12633.1,2021-12-28,48,liquidado,2025-03-28 18:36:55.490957
2070,37,91530.02,75585.77,2020-09-22,36,inadimplente,2025-03-28 18:36:55.490957
2071,494,4178.85,3137.09,2020-05-22,48,ativo,2025-03-28 18:36:55.490957
2072,587,70647.31,50762.76,2021-05-03,36,liquidado,2025-03-28 18:36:55.490957
2073,267,62835.13,37184.84,2023-12-12,60,ativo,2025-03-28 18:36:55.490957
2074,110,26760.93,11344.77,2021-03-08,48,inadimplente,2025-03-28 18:36:55.490957
2075,290,4394.88,3479.15,2021-08-17,60,inadimplente,2025-03-28 18:36:55.490957
2076,716,65736.21,50653.95,2023-03-08,12,ativo,2025-03-28 18:36:55.490957
2077,753,97581.38,71369.98,2020-06-30,12,liquidado,2025-03-28 18:36:55.490957
2078,220,21602.89,11186.74,2024-04-02,48,liquidado,2025-03-28 18:36:55.490957
2079,749,10873.37,10279.35,2024-01-19,48,ativo,2025-03-28 18:36:55.490957
2080,579,30659.67,22572.05,2022-06-14,36,inadimplente,2025-03-28 18:36:55.490957
2081,302,23981.26,7210.21,2023-09-06,48,inadimplente,2025-03-28 18:36:55.490957
2082,4,89381.51,82178.42,2021-11-04,36,ativo,2025-03-28 18:36:55.490957
2083,823,41574.92,27749.34,2020-05-28,24,liquidado,2025-03-28 18:36:55.490957
2084,621,19585.08,17133.81,2021-08-09,36,ativo,2025-03-28 18:36:55.490957
2085,389,26557.66,8669.03,2024-05-11,60,liquidado,2025-03-28 18:36:55.490957
2086,72,70576.31,43541.19,2021-03-09,48,ativo,2025-03-28 18:36:55.490957
2087,20,50854.11,47082.68,2021-10-03,36,ativo,2025-03-28 18:36:55.490957
2088,165,20025.1,7223.52,2022-01-16,48,liquidado,2025-03-28 18:36:55.490957
2089,755,28139.48,12433.71,2025-02-26,36,inadimplente,2025-03-28 18:36:55.490957
2090,643,26664.77,24962.94,2024-11-01,12,inadimplente,2025-03-28 18:36:55.490957
2091,24,50205.34,16188.43,2020-10-29,12,liquidado,2025-03-28 18:36:55.490957
2092,276,75972.26,34863.74,2024-01-05,48,ativo,2025-03-28 18:36:55.490957
2093,283,82963.29,47121.24,2021-11-01,24,inadimplente,2025-03-28 18:36:55.490957
2094,785,30956.62,15111.38,2021-11-28,24,inadimplente,2025-03-28 18:36:55.490957
2095,98,49389.16,28922.1,2024-10-14,48,liquidado,2025-03-28 18:36:55.490957
2096,495,26858.82,17682.01,2021-07-13,36,liquidado,2025-03-28 18:36:55.490957
2097,801,46786.53,32246.99,2022-08-14,36,ativo,2025-03-28 18:36:55.490957
2098,78,26004.29,19978.25,2023-08-10,36,ativo,2025-03-28 18:36:55.490957
2099,424,2042.08,2028.32,2024-04-04,36,inadimplente,2025-03-28 18:36:55.490957
2100,751,82291.48,53088.26,2020-07-08,12,inadimplente,2025-03-28 18:36:55.490957
2101,722,24001.22,17683.18,2024-09-04,48,ativo,2025-03-28 18:36:55.490957
2102,484,49158.21,36261.65,2023-01-26,48,liquidado,2025-03-28 18:36:55.490957
2103,440,7454.78,3840.72,2024-01-30,60,liquidado,2025-03-28 18:36:55.490957
2104,136,92537.66,53515.85,2021-07-07,60,liquidado,2025-03-28 18:36:55.490957
2105,928,78608.6,52156.5,2021-03-23,12,ativo,2025-03-28 18:36:55.490957
2106,530,18565.73,11775.16,2025-02-03,48,ativo,2025-03-28 18:36:55.490957
2107,912,23682.54,10947.33,2020-10-17,12,ativo,2025-03-28 18:36:55.490957
2108,761,46081.05,39967.42,2024-11-24,24,inadimplente,2025-03-28 18:36:55.490957
2109,560,52362.02,16942.01,2020-12-05,12,inadimplente,2025-03-28 18:36:55.490957
2110,385,45102.29,41113.94,2025-03-18,12,liquidado,2025-03-28 18:36:55.490957
2111,768,14851.98,9790.41,2023-10-25,36,ativo,2025-03-28 18:36:55.490957
2112,527,76502.6,45841.07,2021-02-19,24,inadimplente,2025-03-28 18:36:55.490957
2113,39,54319.76,25818.75,2020-04-29,48,inadimplente,2025-03-28 18:36:55.490957
2114,819,10558.5,3266.76,2021-05-12,12,ativo,2025-03-28 18:36:55.490957
2115,525,63409.69,32393.35,2021-12-08,48,liquidado,2025-03-28 18:36:55.490957
2116,520,9489.35,5908.49,2022-07-09,48,ativo,2025-03-28 18:36:55.490957
2117,501,76502.7,33739.45,2023-05-17,36,liquidado,2025-03-28 18:36:55.490957
2118,435,60195.01,26982.99,2023-03-29,36,liquidado,2025-03-28 18:36:55.490957
2119,112,16803.36,7454.44,2024-02-06,36,inadimplente,2025-03-28 18:36:55.490957
2120,239,3817.28,2826.88,2024-03-26,12,liquidado,2025-03-28 18:36:55.490957
2121,303,12746.91,8913.55,2021-02-21,60,liquidado,2025-03-28 18:36:55.490957
2122,471,70321.25,45822.11,2022-02-06,48,ativo,2025-03-28 18:36:55.490957
2123,541,10033.24,7778.39,2020-03-27,36,ativo,2025-03-28 18:36:55.490957
2124,989,26779.34,8379.78,2022-02-25,60,liquidado,2025-03-28 18:36:55.490957
2125,233,67539.33,48970.11,2024-11-27,12,ativo,2025-03-28 18:36:55.490957
2126,293,59324.21,44692.99,2020-07-04,36,liquidado,2025-03-28 18:36:55.490957
2127,444,58481.36,49192.36,2020-04-24,24,ativo,2025-03-28 18:36:55.490957
2128,281,28182.66,19228.16,2020-12-08,60,inadimplente,2025-03-28 18:36:55.490957
2129,812,34304.64,27729.38,2024-11-02,12,inadimplente,2025-03-28 18:36:55.490957
2130,265,16847.34,14339.24,2022-05-09,60,ativo,2025-03-28 18:36:55.490957
2131,896,93210.8,49002.01,2021-01-15,60,liquidado,2025-03-28 18:36:55.490957
2132,354,93586.56,28846.71,2021-01-18,36,inadimplente,2025-03-28 18:36:55.490957
2133,747,27835.24,14278.71,2025-01-04,12,ativo,2025-03-28 18:36:55.490957
2134,321,92694.61,33546.76,2022-01-27,48,inadimplente,2025-03-28 18:36:55.490957
2135,613,40397.35,20889.59,2024-11-06,48,inadimplente,2025-03-28 18:36:55.490957
2136,810,78130.3,62763.89,2021-02-26,12,inadimplente,2025-03-28 18:36:55.490957
2137,28,48543.43,35758.04,2022-03-25,24,ativo,2025-03-28 18:36:55.490957
2138,513,80240.68,56930.3,2022-05-30,24,inadimplente,2025-03-28 18:36:55.490957
2139,695,92627.4,81535.35,2020-07-28,60,ativo,2025-03-28 18:36:55.490957
2140,217,71608.68,29704.82,2021-09-01,48,liquidado,2025-03-28 18:36:55.490957
2141,718,15225.47,10135.01,2021-05-22,36,ativo,2025-03-28 18:36:55.490957
2142,780,36047.94,31528.85,2021-03-24,48,ativo,2025-03-28 18:36:55.490957
2143,28,16281.82,7745.11,2022-05-18,36,inadimplente,2025-03-28 18:36:55.490957
2144,963,37430.52,13263.22,2021-04-26,60,liquidado,2025-03-28 18:36:55.490957
2145,297,90895.45,42264.66,2022-06-10,60,liquidado,2025-03-28 18:36:55.490957
2146,492,97664.91,48527.94,2023-08-17,60,ativo,2025-03-28 18:36:55.490957
2147,821,71217.93,47892.48,2022-08-01,24,ativo,2025-03-28 18:36:55.490957
2148,255,79226.47,47213.52,2021-09-22,60,ativo,2025-03-28 18:36:55.490957
2149,462,95606.52,30598.09,2022-04-18,24,inadimplente,2025-03-28 18:36:55.490957
2150,602,41992.71,19438.89,2022-02-18,48,ativo,2025-03-28 18:36:55.490957
2151,146,71494.28,50473.06,2022-08-30,24,inadimplente,2025-03-28 18:36:55.490957
2152,111,15549.08,14646.53,2023-01-04,48,inadimplente,2025-03-28 18:36:55.490957
2153,670,40842.07,33394.62,2021-07-01,12,liquidado,2025-03-28 18:36:55.490957
2154,569,70774.79,66072.14,2021-08-09,24,liquidado,2025-03-28 18:36:55.490957
2155,346,1795.15,1156.9,2025-02-26,48,ativo,2025-03-28 18:36:55.490957
2156,55,29182.76,24385.32,2021-08-31,12,ativo,2025-03-28 18:36:55.490957
2157,643,62639.98,47414.19,2024-10-22,48,inadimplente,2025-03-28 18:36:55.490957
2158,478,60343.41,20534.88,2020-09-06,36,ativo,2025-03-28 18:36:55.490957
2159,673,33707.71,20684.82,2022-10-24,48,liquidado,2025-03-28 18:36:55.490957
2160,612,60553.3,43866.13,2021-10-13,48,inadimplente,2025-03-28 18:36:55.490957
2161,609,55938.23,23944.18,2024-07-03,48,inadimplente,2025-03-28 18:36:55.490957
2162,811,49856.54,21182.99,2021-02-22,60,liquidado,2025-03-28 18:36:55.490957
2163,115,77909.17,66379.18,2022-10-14,24,liquidado,2025-03-28 18:36:55.490957
2164,745,35296.85,11064.65,2024-05-17,60,ativo,2025-03-28 18:36:55.490957
2165,213,86964.07,80464.84,2023-09-21,60,inadimplente,2025-03-28 18:36:55.490957
2166,201,81124.94,51058.14,2021-03-07,48,liquidado,2025-03-28 18:36:55.490957
2167,586,33970.88,19702.21,2021-11-19,12,liquidado,2025-03-28 18:36:55.490957
2168,44,61259.74,35504.99,2023-11-25,12,liquidado,2025-03-28 18:36:55.490957
2169,843,16158.23,7893.12,2020-05-18,36,liquidado,2025-03-28 18:36:55.490957
2170,40,16243.44,13897.92,2020-04-12,48,ativo,2025-03-28 18:36:55.490957
2171,621,8169.81,4139.5,2020-06-01,48,ativo,2025-03-28 18:36:55.490957
2172,898,38896.49,15951.12,2023-03-10,48,inadimplente,2025-03-28 18:36:55.490957
