id_operacao,id_cliente,produto,regiao,data_inicio,valor_contratado,prazo_meses,taxa_juros_aa,data_vencimento,atraso_max_dias,default,ead,perda_real,lgd,renda_cliente,idade_cliente,score_credito,estado_civil,grau_instrucao,tempo_emprego,profissao,tipo_residencia,numero_dependentes,tem_cartao_credito,tem_outros_creditos,possui_veiculo,possui_imovel
O004605,C00588,Cartão de Crédito,Centro-Oeste,2020-05-18 14:55:21.321732,15586.71,60,12.2,2025-05-18 14:55:21.321732,0,0,0.0,0.0,0.0,3884.27,34,790.0,Casado,Superior,7.9,Autônomo,Financiada,4,Sim,Sim,Não,Não
O004606,C01469,Cheque Especial,Nordeste,2021-10-07 10:26:46.010029,17228.91,36,24.26,2024-10-07 10:26:46.010029,90,1,13449.944213983023,8069.22,0.6,17608.94,64,440.0,Divorciado,Superior,3.1,Estudante,Outros,1,Sim,Sim,Sim,Não
O004607,C00233,Crédito Pessoal,Centro-Oeste,2021-10-12 06:57:04.122707,29683.19,36,22.15,2024-10-12 06:57:04.122707,0,0,0.0,0.0,0.0,12172.72,72,709.0,Solteiro,Pós-graduação,6.2,Aposentado,Financiada,2,Sim,Não,Não,Não
O004608,C02790,Cartão de Crédito,Sul,2023-08-17 19:24:11.949386,45035.15,36,7.49,2026-08-17 19:24:11.949386,90,1,35712.52217095265,13744.32,0.38,19904.16,24,673.0,Viúvo,Pós-graduação,23.0,Autônomo,Própria,4,Sim,Sim,Sim,Sim
O004609,C01906,Cartão de Crédito,Centro-Oeste,2019-10-10 08:30:27.490973,27388.39,60,14.15,2024-10-10 08:30:27.490973,0,0,0.0,0.0,0.0,5245.89,37,628.0,Casado,Pós-graduação,19.2,Estudante,Outros,4,Sim,Não,Não,Não
O004610,C01945,Cartão de Crédito,Nordeste,2019-03-10 20:50:59.797209,9133.38,36,13.88,2022-03-10 20:50:59.797209,0,0,0.0,0.0,0.0,16089.38,54,716.0,Solteiro,Fundamental,10.7,Vendedor,Outros,4,Sim,Não,Sim,Não
O004611,C01887,Financiamento Auto,Sul,2020-10-11 01:43:19.178056,4236.2,48,19.18,2024-10-11 01:43:19.178056,90,1,2731.322017106762,2128.19,0.78,1672.63,45,707.0,Solteiro,Médio,10.4,Estudante,Própria,5,Sim,Sim,Não,Sim
O004612,C00310,Crédito Pessoal,Centro-Oeste,2019-09-10 14:16:43.947360,44505.15,60,10.46,2024-09-10 14:16:43.947360,0,0,0.0,0.0,0.0,6510.4,45,348.0,Casado,Médio,17.0,Professor,Alugada,3,Sim,Não,Sim,Sim
O004613,C00944,Financiamento Auto,Nordeste,2020-10-31 22:13:50.572350,33662.17,48,21.72,2024-10-31 22:13:50.572350,360,1,31117.294462625003,30191.69,0.97,16850.22,49,327.0,União Estável,Superior,28.3,Analista,Financiada,4,Sim,Não,Não,Não
O004614,C00908,Financiamento Auto,Nordeste,2021-11-28 10:25:11.778824,11415.94,48,23.83,2025-11-28 10:25:11.778824,0,0,0.0,0.0,0.0,7823.62,67,661.0,Solteiro,Mestrado/Doutorado,18.6,Vendedor,Outros,3,Sim,Não,Sim,Não
O004615,C02749,Cartão de Crédito,Sul,2020-03-01 05:08:37.344032,36362.78,48,16.05,2024-03-01 05:08:37.344032,90,1,32530.301546865518,22593.83,0.69,16505.79,32,487.0,Casado,Superior,7.2,Engenheiro,Alugada,0,Não,Sim,Sim,Sim
O004616,C02526,Consignado,Sul,2023-01-20 05:03:05.655890,36119.04,60,23.55,2028-01-20 05:03:05.655890,180,1,32893.80369085572,28291.27,0.86,6657.06,35,435.0,Viúvo,Fundamental,2.3,Professor,Outros,1,Sim,Não,Não,Não
O004617,C02384,Crédito Pessoal,Sul,2019-06-17 17:26:39.524277,38720.16,24,11.51,2021-06-17 17:26:39.524277,15,0,0.0,0.0,0.0,9473.23,74,706.0,União Estável,Superior,16.1,Estudante,Financiada,0,Sim,Não,Não,Não
O004618,C01601,Crédito Pessoal,Nordeste,2020-12-30 15:09:47.819974,44662.62,60,11.35,2025-12-30 15:09:47.819974,0,0,0.0,0.0,0.0,5049.55,39,493.0,Viúvo,Mestrado/Doutorado,1.8,Analista,Própria,3,Sim,Sim,Sim,Sim
O004619,C02100,Cartão de Crédito,Sul,2023-08-03 03:13:22.751356,8025.6,36,19.47,2026-08-03 03:13:22.751356,0,0,0.0,0.0,0.0,8825.45,60,457.0,Solteiro,Mestrado/Doutorado,21.5,Engenheiro,Cedido,1,Não,Sim,Sim,Não
O004620,C00546,Cartão de Crédito,Sul,2022-09-02 00:50:55.607417,47858.84,48,13.89,2026-09-02 00:50:55.607417,60,0,0.0,0.0,0.0,8126.01,57,531.0,Casado,Superior,29.3,Engenheiro,Cedido,1,Sim,Sim,Sim,Sim
O004621,C02349,Cheque Especial,Nordeste,2022-08-13 12:49:37.457075,49926.86,36,10.52,2025-08-13 12:49:37.457075,0,0,0.0,0.0,0.0,12482.72,60,813.0,Divorciado,Médio,5.6,Autônomo,Própria,5,Não,Não,Não,Não
O004622,C02689,Cartão de Crédito,Nordeste,2022-12-18 01:12:13.359476,1217.08,48,11.19,2026-12-18 01:12:13.359476,30,0,0.0,0.0,0.0,10617.99,53,678.0,Solteiro,Médio,29.3,Estudante,Outros,0,Não,Não,Sim,Não
O004623,C00356,Financiamento Auto,Sul,2019-11-12 13:07:44.758225,5019.53,48,21.65,2023-11-12 13:07:44.758225,0,0,0.0,0.0,0.0,13384.76,56,743.0,Casado,Médio,25.8,Estudante,Própria,3,Sim,Não,Não,Não
O004624,C02868,Cartão de Crédito,Sul,2023-02-15 21:53:22.934609,21980.63,36,17.94,2026-02-15 21:53:22.934609,120,1,21947.39992991709,9994.09,0.46,15537.36,30,696.0,Solteiro,Pós-graduação,0.6,Professor,Própria,0,Sim,Sim,Não,Sim
O004625,C00835,Crédito Pessoal,Sul,2022-06-12 12:15:55.533548,2203.68,12,20.83,2023-06-12 12:15:55.533548,15,0,0.0,0.0,0.0,10719.8,73,600.0,Viúvo,Mestrado/Doutorado,15.9,Analista,Cedido,1,Sim,Não,Sim,Não
O004626,C01634,Consignado,Nordeste,2021-11-17 14:58:54.572950,36877.42,48,13.26,2025-11-17 14:58:54.572950,0,0,0.0,0.0,0.0,16215.82,45,329.0,União Estável,Pós-graduação,29.9,Estudante,Outros,0,Sim,Sim,Não,Não
O004627,C02636,Consignado,Norte,2023-07-15 11:19:01.653754,32711.14,12,23.78,2024-07-15 11:19:01.653754,90,1,21408.477810931392,9348.15,0.44,13828.13,37,774.0,Casado,Pós-graduação,8.4,Aposentado,Cedido,2,Sim,Não,Sim,Não
O004628,C01466,Financiamento Auto,Sudeste,2021-12-22 07:07:36.019595,38904.91,60,22.81,2026-12-22 07:07:36.019595,360,1,38413.20894110926,17357.67,0.45,2391.92,42,466.0,Divorciado,Mestrado/Doutorado,22.1,Analista,Alugada,3,Sim,Não,Sim,Não
O004629,C00877,Consignado,Centro-Oeste,2020-07-02 05:13:28.266007,49921.63,48,5.72,2024-07-02 05:13:28.266007,60,0,0.0,0.0,0.0,14745.49,26,752.0,Solteiro,Pós-graduação,8.3,Aposentado,Própria,5,Não,Sim,Não,Não
O004630,C02779,Cartão de Crédito,Sudeste,2022-08-26 16:34:26.593266,46704.11,48,12.3,2026-08-26 16:34:26.593266,30,0,0.0,0.0,0.0,9742.52,59,519.0,Solteiro,Mestrado/Doutorado,29.4,Vendedor,Cedido,1,Sim,Não,Sim,Não
O004631,C01842,Consignado,Nordeste,2021-11-17 17:13:33.209931,15342.54,60,6.48,2026-11-17 17:13:33.209931,90,1,9278.953565535236,6272.8,0.68,9493.42,24,789.0,Divorciado,Superior,8.6,Autônomo,Alugada,3,Sim,Sim,Não,Não
O004632,C01637,Cartão de Crédito,Norte,2019-05-24 05:18:35.789116,20124.98,36,9.76,2022-05-24 05:18:35.789116,0,0,0.0,0.0,0.0,8887.34,73,596.0,União Estável,Superior,11.0,Engenheiro,Financiada,3,Sim,Sim,Não,Não
O004633,C01143,Cheque Especial,Nordeste,2019-04-13 01:24:52.727261,38910.37,36,23.51,2022-04-13 01:24:52.727261,90,1,21218.912760046296,7956.91,0.37,14043.3,65,632.0,Solteiro,Pós-graduação,14.6,Vendedor,Cedido,3,Sim,Sim,Sim,Não
O004634,C01676,Crédito Pessoal,Sul,2022-11-07 21:29:09.098707,19713.5,12,22.92,2023-11-07 21:29:09.098707,0,0,0.0,0.0,0.0,7136.56,35,486.0,Casado,Fundamental,25.1,Professor,Cedido,5,Não,Não,Sim,Não
O004635,C01395,Financiamento Auto,Centro-Oeste,2020-09-26 23:20:35.032339,35082.41,60,6.12,2025-09-26 23:20:35.032339,15,0,0.0,0.0,0.0,7734.56,43,530.0,União Estável,Mestrado/Doutorado,7.3,Analista,Outros,2,Sim,Não,Sim,Sim
O004636,C00737,Cheque Especial,Sudeste,2023-01-31 06:48:23.263339,45971.82,48,5.72,2027-01-31 06:48:23.263339,0,0,0.0,0.0,0.0,8760.23,53,672.0,Divorciado,Fundamental,13.4,Autônomo,Cedido,1,Sim,Não,Sim,Não
O004637,C01791,Consignado,Nordeste,2021-01-30 03:39:03.645594,20590.94,12,17.92,2022-01-30 03:39:03.645594,0,0,0.0,0.0,0.0,4278.13,35,823.0,Viúvo,Superior,13.7,Professor,Alugada,5,Sim,Sim,Não,Sim
O004638,C02872,Financiamento Auto,Norte,2023-05-03 19:00:07.367268,28245.69,36,9.72,2026-05-03 19:00:07.367268,0,0,0.0,0.0,0.0,19009.45,51,330.0,União Estável,Pós-graduação,12.0,Professor,Própria,2,Sim,Não,Não,Sim
O004639,C01842,Cartão de Crédito,Sul,2023-05-07 08:38:57.546634,42152.32,48,5.04,2027-05-07 08:38:57.546634,30,0,0.0,0.0,0.0,9493.42,24,789.0,Divorciado,Superior,8.6,Autônomo,Alugada,3,Sim,Sim,Não,Não
O004640,C01495,Cheque Especial,Norte,2020-02-18 18:14:02.420384,24144.66,36,21.66,2023-02-18 18:14:02.420384,30,0,0.0,0.0,0.0,12663.8,37,684.0,Solteiro,Mestrado/Doutorado,13.0,Autônomo,Outros,2,Não,Não,Não,Não
O004641,C00156,Crédito Pessoal,Centro-Oeste,2022-04-06 07:43:41.600724,14812.01,12,12.69,2023-04-06 07:43:41.600724,0,0,0.0,0.0,0.0,5978.02,45,510.0,União Estável,Superior,22.6,Analista,Outros,2,Sim,Sim,Não,Não
O004642,C02819,Crédito Pessoal,Norte,2022-01-04 04:48:41.699032,13279.37,36,13.34,2025-01-04 04:48:41.699032,360,1,6707.775816555766,4615.62,0.69,1667.21,45,635.0,Divorciado,Médio,24.8,Professor,Cedido,4,Sim,Não,Sim,Sim
O004643,C00934,Cheque Especial,Norte,2019-01-21 20:49:33.190183,4058.25,36,7.18,2022-01-21 20:49:33.190183,180,1,2504.5385546953958,1452.76,0.58,11225.27,25,350.0,Divorciado,Fundamental,23.8,Analista,Outros,1,Sim,Sim,Não,Sim
O004644,C00576,Cheque Especial,Sul,2022-11-19 18:56:07.708953,16852.94,60,14.5,2027-11-19 18:56:07.708953,0,0,0.0,0.0,0.0,19066.13,34,371.0,Divorciado,Médio,20.8,Analista,Financiada,2,Sim,Sim,Não,Não
O004645,C01334,Cheque Especial,Norte,2020-11-29 00:55:44.197372,34450.03,12,20.52,2021-11-29 00:55:44.197372,30,0,0.0,0.0,0.0,19932.18,50,356.0,União Estável,Pós-graduação,12.4,Aposentado,Cedido,2,Sim,Sim,Sim,Sim
O004646,C00248,Consignado,Sul,2020-07-10 05:30:45.389199,3412.66,48,10.99,2024-07-10 05:30:45.389199,15,0,0.0,0.0,0.0,19383.11,44,500.0,Viúvo,Médio,14.7,Engenheiro,Financiada,0,Sim,Não,Não,Sim
O004647,C01452,Crédito Pessoal,Centro-Oeste,2019-03-17 03:46:57.521151,14077.41,36,21.56,2022-03-17 03:46:57.521151,0,0,0.0,0.0,0.0,12930.17,32,568.0,União Estável,Fundamental,6.3,Vendedor,Financiada,5,Sim,Sim,Não,Sim
O004648,C01068,Crédito Pessoal,Nordeste,2021-09-12 08:55:19.737889,6024.28,36,18.0,2024-09-12 08:55:19.737889,90,1,3953.63233940666,3362.87,0.85,3543.77,25,396.0,Viúvo,Médio,30.0,Vendedor,Financiada,5,Sim,Sim,Sim,Não
O004649,C00453,Consignado,Sul,2019-09-30 23:36:17.422300,20521.66,24,13.3,2021-09-30 23:36:17.422300,0,0,0.0,0.0,0.0,9348.11,41,643.0,União Estável,Fundamental,14.5,Vendedor,Cedido,4,Não,Não,Sim,Sim
O004650,C01143,Financiamento Auto,Nordeste,2021-07-05 21:11:25.935320,5122.81,12,15.09,2022-07-05 21:11:25.935320,30,0,0.0,0.0,0.0,14043.3,65,632.0,Solteiro,Pós-graduação,14.6,Vendedor,Cedido,3,Sim,Sim,Sim,Não
O004651,C02741,Crédito Pessoal,Sudeste,2020-02-07 22:54:58.525663,37429.52,12,7.24,2021-02-07 22:54:58.525663,60,0,0.0,0.0,0.0,8265.09,57,416.0,Divorciado,Fundamental,12.1,Aposentado,Cedido,1,Sim,Não,Não,Não
O004652,C00909,Financiamento Auto,Norte,2019-04-03 04:46:04.294514,46437.21,48,22.88,2023-04-03 04:46:04.294514,0,0,0.0,0.0,0.0,6299.33,24,322.0,Viúvo,Fundamental,2.0,Engenheiro,Financiada,1,Sim,Sim,Sim,Não
O004653,C00940,Financiamento Auto,Nordeste,2022-08-28 03:08:29.479720,10020.46,60,22.88,2027-08-28 03:08:29.479720,0,0,0.0,0.0,0.0,12165.55,45,331.0,Viúvo,Superior,6.5,Analista,Outros,3,Sim,Não,Sim,Não
O004654,C01094,Financiamento Auto,Norte,2020-12-18 00:15:44.848562,12903.59,48,12.65,2024-12-18 00:15:44.848562,0,0,0.0,0.0,0.0,10984.74,66,416.0,Divorciado,Superior,20.2,Engenheiro,Própria,1,Sim,Sim,Não,Não
O004655,C02995,Crédito Pessoal,Sul,2021-03-24 05:59:28.088965,8427.67,12,18.18,2022-03-24 05:59:28.088965,90,1,5516.595031150626,5424.43,0.98,3936.73,51,340.0,Viúvo,Mestrado/Doutorado,20.9,Gerente,Própria,0,Sim,Sim,Não,Não
O004656,C02502,Cartão de Crédito,Norte,2021-12-22 02:47:23.923370,9777.81,36,20.29,2024-12-22 02:47:23.923370,30,0,0.0,0.0,0.0,15643.76,49,721.0,Solteiro,Superior,19.9,Estudante,Cedido,5,Sim,Sim,Sim,Não
O004657,C00267,Financiamento Auto,Centro-Oeste,2021-07-10 03:08:43.294946,15922.55,60,21.51,2026-07-10 03:08:43.294946,0,0,0.0,0.0,0.0,14394.79,73,461.0,Divorciado,Mestrado/Doutorado,11.9,Aposentado,Cedido,4,Não,Sim,Sim,Não
O004658,C02779,Cartão de Crédito,Nordeste,2020-02-10 07:21:01.846915,14417.96,60,19.49,2025-02-10 07:21:01.846915,60,0,0.0,0.0,0.0,9742.52,59,519.0,Solteiro,Mestrado/Doutorado,29.4,Vendedor,Cedido,1,Sim,Não,Sim,Não
O004659,C01462,Consignado,Norte,2020-06-12 20:29:48.037426,19565.93,12,15.02,2021-06-12 20:29:48.037426,0,0,0.0,0.0,0.0,13547.81,22,698.0,Solteiro,Fundamental,21.7,Engenheiro,Própria,0,Não,Não,Sim,Não
O004660,C02414,Cartão de Crédito,Nordeste,2020-12-20 15:19:16.643493,26484.67,12,18.96,2021-12-20 15:19:16.643493,120,1,25556.796760911293,14743.32,0.58,2009.43,36,529.0,Divorciado,Pós-graduação,7.3,Professor,Financiada,4,Sim,Não,Não,Sim
O004661,C01211,Cartão de Crédito,Nordeste,2019-08-30 05:52:48.674080,36512.94,48,23.95,2023-08-30 05:52:48.674080,90,1,23972.078017517437,13012.85,0.54,9384.35,58,546.0,Viúvo,Mestrado/Doutorado,2.3,Gerente,Financiada,5,Sim,Sim,Sim,Sim
O004662,C00061,Cheque Especial,Centro-Oeste,2019-05-31 15:28:33.360852,44282.19,24,14.43,2021-05-31 15:28:33.360852,0,0,0.0,0.0,0.0,8690.53,73,305.0,Viúvo,Médio,18.0,Engenheiro,Própria,3,Sim,Sim,Não,Sim
O004663,C02216,Financiamento Auto,Sul,2021-11-08 21:05:52.311716,23239.28,12,6.64,2022-11-08 21:05:52.311716,30,0,0.0,0.0,0.0,7137.9,45,838.0,Solteiro,Médio,1.2,Professor,Alugada,5,Sim,Sim,Não,Sim
O004664,C02180,Crédito Pessoal,Norte,2019-03-31 23:49:33.943691,45494.18,12,21.17,2020-03-31 23:49:33.943691,0,0,0.0,0.0,0.0,10984.11,30,539.0,Solteiro,Fundamental,21.0,Vendedor,Outros,5,Não,Sim,Não,Sim
O004665,C00155,Cheque Especial,Sudeste,2020-12-29 12:34:44.112562,34147.92,48,19.43,2024-12-29 12:34:44.112562,0,0,0.0,0.0,0.0,19734.53,62,840.0,Solteiro,Pós-graduação,3.3,Engenheiro,Financiada,4,Sim,Sim,Sim,Não
O004666,C02832,Cartão de Crédito,Nordeste,2019-06-05 06:27:34.743991,36580.99,12,10.94,2020-06-05 06:27:34.743991,0,0,0.0,0.0,0.0,13755.03,36,601.0,Casado,Mestrado/Doutorado,27.8,Estudante,Alugada,5,Sim,Não,Não,Não
O004667,C00722,Consignado,Sul,2021-07-04 19:51:08.868722,26351.06,48,16.76,2025-07-04 19:51:08.868722,60,0,0.0,0.0,0.0,4852.81,68,474.0,Divorciado,Superior,16.3,Professor,Outros,0,Sim,Não,Não,Não
O004668,C00007,Crédito Pessoal,Sudeste,2022-11-13 05:32:27.532191,26399.39,12,6.46,2023-11-13 05:32:27.532191,0,0,0.0,0.0,0.0,2574.55,73,665.0,União Estável,Mestrado/Doutorado,3.4,Professor,Própria,0,Sim,Não,Sim,Não
O004669,C00523,Consignado,Nordeste,2019-08-26 22:25:57.577471,26832.67,36,14.58,2022-08-26 22:25:57.577471,15,0,0.0,0.0,0.0,19443.42,57,426.0,Casado,Fundamental,15.2,Aposentado,Financiada,4,Sim,Sim,Não,Não
O004670,C01736,Cartão de Crédito,Sudeste,2019-09-04 03:20:22.024309,24852.9,12,12.98,2020-09-04 03:20:22.024309,0,0,0.0,0.0,0.0,17902.18,53,818.0,União Estável,Mestrado/Doutorado,0.8,Vendedor,Própria,4,Sim,Não,Não,Não
O004671,C00251,Consignado,Norte,2021-10-17 17:10:21.238799,23214.49,24,10.02,2023-10-17 17:10:21.238799,0,0,0.0,0.0,0.0,6947.3,68,643.0,Viúvo,Médio,8.3,Vendedor,Outros,4,Sim,Não,Não,Sim
O004672,C01600,Cheque Especial,Norte,2021-06-09 08:18:58.217147,38840.71,60,8.08,2026-06-09 08:18:58.217147,0,0,0.0,0.0,0.0,18042.53,49,785.0,Solteiro,Fundamental,17.7,Professor,Cedido,5,Sim,Sim,Não,Não
O004673,C02740,Consignado,Nordeste,2022-04-05 08:28:53.858235,19690.25,48,11.87,2026-04-05 08:28:53.858235,0,0,0.0,0.0,0.0,2898.69,21,793.0,Casado,Mestrado/Doutorado,22.2,Professor,Própria,2,Sim,Não,Sim,Não
O004674,C01664,Cheque Especial,Nordeste,2019-12-24 21:08:57.686003,10733.38,24,23.72,2021-12-24 21:08:57.686003,0,0,0.0,0.0,0.0,10693.82,72,670.0,Viúvo,Pós-graduação,1.2,Analista,Cedido,3,Sim,Não,Sim,Sim
O004675,C02168,Financiamento Auto,Norte,2022-01-29 04:39:41.351854,7210.68,48,15.27,2026-01-29 04:39:41.351854,30,0,0.0,0.0,0.0,3835.9,55,343.0,União Estável,Médio,18.7,Vendedor,Outros,5,Sim,Não,Sim,Sim
O004676,C02096,Crédito Pessoal,Sul,2022-09-04 14:14:51.473634,44039.19,24,9.02,2024-09-04 14:14:51.473634,0,0,0.0,0.0,0.0,16167.81,36,467.0,Divorciado,Pós-graduação,8.0,Aposentado,Própria,0,Sim,Não,Sim,Não
O004677,C01913,Consignado,Sudeste,2020-03-25 09:34:04.131162,43212.73,48,21.71,2024-03-25 09:34:04.131162,60,0,0.0,0.0,0.0,19932.19,49,815.0,Divorciado,Superior,1.3,Analista,Financiada,4,Sim,Sim,Sim,Sim
O004678,C01286,Cheque Especial,Nordeste,2019-05-11 18:00:22.820182,12560.31,48,10.39,2023-05-11 18:00:22.820182,90,1,10420.476069567332,3643.71,0.35,11077.67,71,309.0,Solteiro,Pós-graduação,15.5,Aposentado,Cedido,5,Sim,Sim,Sim,Não
O004679,C02790,Cartão de Crédito,Nordeste,2022-11-18 14:36:33.001473,6351.14,60,21.05,2027-11-18 14:36:33.001473,360,1,6304.6543857085735,2576.28,0.41,19904.16,24,673.0,Viúvo,Pós-graduação,23.0,Autônomo,Própria,4,Sim,Sim,Sim,Sim
O004680,C01788,Cartão de Crédito,Centro-Oeste,2020-08-13 05:25:47.577511,48042.72,12,5.33,2021-08-13 05:25:47.577511,0,0,0.0,0.0,0.0,12857.77,49,306.0,Viúvo,Mestrado/Doutorado,26.6,Autônomo,Financiada,5,Sim,Não,Sim,Não
O004681,C01469,Cheque Especial,Sudeste,2023-08-14 13:14:52.595537,24359.84,48,23.47,2027-08-14 13:14:52.595537,0,0,0.0,0.0,0.0,17608.94,64,440.0,Divorciado,Superior,3.1,Estudante,Outros,1,Sim,Sim,Sim,Não
O004682,C01503,Crédito Pessoal,Norte,2019-06-13 12:14:44.116624,5122.17,48,15.69,2023-06-13 12:14:44.116624,0,0,0.0,0.0,0.0,1974.38,34,415.0,Viúvo,Médio,20.2,Aposentado,Outros,1,Não,Não,Não,Não
O004683,C01255,Financiamento Auto,Nordeste,2022-05-10 22:32:34.227954,11157.75,60,20.26,2027-05-10 22:32:34.227954,60,0,0.0,0.0,0.0,14182.96,73,381.0,União Estável,Mestrado/Doutorado,25.5,Analista,Alugada,4,Sim,Não,Sim,Sim
O004684,C00224,Financiamento Auto,Nordeste,2021-02-11 23:04:42.181014,35336.06,48,11.28,2025-02-11 23:04:42.181014,15,0,0.0,0.0,0.0,8302.74,28,486.0,União Estável,Médio,24.7,Analista,Alugada,0,Sim,Sim,Não,Não
O004685,C02505,Crédito Pessoal,Norte,2020-09-27 15:53:02.867560,4525.16,48,21.92,2024-09-27 15:53:02.867560,0,0,0.0,0.0,0.0,5208.78,50,503.0,Viúvo,Médio,18.9,Professor,Cedido,3,Sim,Não,Sim,Sim
O004686,C00719,Consignado,Sudeste,2020-08-08 08:20:25.054609,21936.67,36,18.83,2023-08-08 08:20:25.054609,0,0,0.0,0.0,0.0,3799.5,69,327.0,Casado,Médio,7.5,Analista,Alugada,4,Não,Não,Sim,Sim
O004687,C02901,Cheque Especial,Sul,2021-12-19 19:49:08.860796,21665.36,36,5.94,2024-12-19 19:49:08.860796,15,0,0.0,0.0,0.0,3865.54,56,415.0,Solteiro,Mestrado/Doutorado,28.8,Professor,Outros,2,Sim,Sim,Sim,Sim
O004688,C00949,Financiamento Auto,Norte,2019-02-14 04:15:33.007265,34441.07,36,5.81,2022-02-14 04:15:33.007265,0,0,0.0,0.0,0.0,17666.97,21,628.0,Casado,Mestrado/Doutorado,1.0,Professor,Alugada,5,Sim,Não,Sim,Não
O004689,C00028,Crédito Pessoal,Sul,2020-07-10 07:03:55.881115,10370.49,60,12.22,2025-07-10 07:03:55.881115,15,0,0.0,0.0,0.0,11013.34,23,530.0,União Estável,Fundamental,15.1,Analista,Cedido,1,Sim,Não,Não,Não
O004690,C02925,Financiamento Auto,Nordeste,2023-12-08 11:09:14.266841,49196.65,48,6.04,2027-12-08 11:09:14.266841,0,0,0.0,0.0,0.0,8362.41,18,774.0,Casado,Médio,16.9,Professor,Cedido,4,Sim,Sim,Sim,Sim
O004691,C00901,Financiamento Auto,Sul,2022-01-29 14:28:46.405586,8186.31,60,5.87,2027-01-29 14:28:46.405586,0,0,0.0,0.0,0.0,5345.9,59,495.0,União Estável,Superior,24.5,Vendedor,Financiada,5,Não,Não,Sim,Não
O004692,C00849,Consignado,Sul,2023-12-13 00:58:19.860543,30119.13,60,12.55,2028-12-13 00:58:19.860543,180,1,19486.21847216881,8900.88,0.46,10790.61,25,644.0,Viúvo,Mestrado/Doutorado,21.7,Aposentado,Outros,1,Sim,Não,Não,Não
O004693,C00101,Financiamento Auto,Norte,2021-03-18 00:48:09.393337,16741.06,24,9.62,2023-03-18 00:48:09.393337,0,0,0.0,0.0,0.0,2081.44,60,390.0,União Estável,Mestrado/Doutorado,2.6,Vendedor,Alugada,2,Sim,Não,Sim,Não
O004694,C02106,Cheque Especial,Nordeste,2019-09-24 02:50:57.168003,7077.56,12,12.02,2020-09-24 02:50:57.168003,0,0,0.0,0.0,0.0,7360.09,69,361.0,Viúvo,Pós-graduação,3.5,Professor,Financiada,3,Sim,Não,Sim,Não
O004695,C00415,Crédito Pessoal,Sudeste,2019-03-23 21:38:12.230859,27174.74,24,13.07,2021-03-23 21:38:12.230859,120,1,26839.34770648593,13682.42,0.51,13188.99,72,834.0,União Estável,Médio,29.3,Engenheiro,Cedido,1,Sim,Sim,Não,Não
O004696,C01860,Consignado,Centro-Oeste,2023-02-02 03:55:48.366385,8890.92,12,6.71,2024-02-02 03:55:48.366385,90,1,7835.7961924793935,5467.09,0.7,14977.08,59,692.0,Solteiro,Pós-graduação,13.0,Engenheiro,Cedido,3,Sim,Não,Sim,Não
O004697,C02411,Consignado,Sul,2019-12-31 10:12:44.481356,34152.51,24,17.12,2021-12-31 10:12:44.481356,0,0,0.0,0.0,0.0,14233.07,46,316.0,Divorciado,Fundamental,4.0,Engenheiro,Alugada,0,Sim,Não,Sim,Sim
O004698,C01489,Crédito Pessoal,Nordeste,2020-11-13 05:21:02.217747,2105.33,48,11.96,2024-11-13 05:21:02.217747,15,0,0.0,0.0,0.0,8688.32,64,312.0,Divorciado,Superior,12.6,Professor,Outros,1,Não,Não,Não,Não
O004699,C01454,Cheque Especial,Centro-Oeste,2022-10-14 20:44:22.839274,25764.53,60,20.21,2027-10-14 20:44:22.839274,0,0,0.0,0.0,0.0,12056.28,44,820.0,Casado,Fundamental,27.3,Analista,Própria,3,Sim,Não,Sim,Não
O004700,C01802,Financiamento Auto,Sudeste,2023-04-06 07:04:10.411856,11339.65,24,24.82,2025-04-06 07:04:10.411856,0,0,0.0,0.0,0.0,15143.9,30,314.0,Casado,Superior,12.7,Gerente,Alugada,5,Sim,Não,Sim,Não
O004701,C00421,Financiamento Auto,Centro-Oeste,2019-07-25 01:52:56.086995,47524.73,24,12.63,2021-07-25 01:52:56.086995,0,0,0.0,0.0,0.0,16144.21,45,551.0,Solteiro,Médio,17.0,Autônomo,Financiada,4,Não,Sim,Não,Não
O004702,C00021,Cheque Especial,Sudeste,2019-04-10 12:45:53.946881,35671.33,48,19.84,2023-04-10 12:45:53.946881,0,0,0.0,0.0,0.0,12819.28,29,628.0,Casado,Mestrado/Doutorado,8.6,Vendedor,Alugada,2,Não,Sim,Não,Não
O004703,C00636,Cartão de Crédito,Centro-Oeste,2023-09-28 19:36:43.481266,37886.45,60,10.9,2028-09-28 19:36:43.481266,15,0,0.0,0.0,0.0,9777.13,55,474.0,Casado,Mestrado/Doutorado,17.2,Autônomo,Alugada,2,Sim,Sim,Não,Não
O004704,C00464,Crédito Pessoal,Sudeste,2023-08-19 06:45:38.324804,35414.83,12,21.23,2024-08-19 06:45:38.324804,0,0,0.0,0.0,0.0,12292.32,56,424.0,Divorciado,Pós-graduação,22.1,Gerente,Outros,3,Sim,Não,Sim,Não
O004705,C02145,Cheque Especial,Sul,2023-05-05 11:21:10.807379,33461.82,24,18.66,2025-05-05 11:21:10.807379,0,0,0.0,0.0,0.0,10216.61,36,803.0,União Estável,Médio,4.7,Engenheiro,Cedido,3,Sim,Sim,Sim,Não
