id_transacao,id_cliente,data_transacao,valor_transacao,tipo_transacao
6409,7,2024-05-12,590.47,doc
6410,943,2023-03-30,1861.19,ted
6411,594,2024-03-10,6806.07,ted
6412,455,2024-04-25,1906.48,saque
6413,72,2023-05-14,61.07,saque
6414,401,2024-11-19,1050.63,saque
6415,661,2023-11-18,6231.74,ted
6416,945,2024-02-23,8909.33,doc
6417,416,2024-08-20,3026.81,doc
6418,172,2023-11-05,8330.92,ted
6419,530,2023-06-16,7440.59,doc
6420,75,2025-03-02,2393.94,pagamento
6421,346,2023-12-15,4448.78,pagamento
6422,934,2023-12-07,2105.43,ted
6423,296,2023-06-23,7543.62,doc
6424,532,2024-01-17,2616.97,ted
6425,295,2024-10-22,1957.24,doc
6426,864,2025-03-05,6743.18,doc
6427,805,2024-05-17,5012.86,doc
6428,804,2023-12-31,1308.28,saque
6429,108,2024-12-25,1719.32,doc
6430,230,2024-05-19,668.59,pagamento
6431,790,2024-08-26,7758.82,ted
6432,909,2024-01-25,119.63,saque
6433,169,2023-12-08,269.25,pagamento
6434,595,2023-05-06,1935.7,pagamento
6435,36,2024-05-28,5896.44,ted
6436,276,2024-09-26,3314.89,pagamento
6437,6,2024-09-13,7197.57,ted
6438,244,2023-05-09,1964.15,pagamento
6439,558,2024-02-03,4032.83,pagamento
6440,708,2024-08-08,853.94,ted
6441,633,2023-04-04,150.42,saque
6442,577,2024-10-24,1469.76,doc
6443,82,2024-01-16,744.01,ted
6444,966,2024-09-13,912.76,saque
6445,314,2024-02-18,1702.1,doc
6446,300,2025-01-13,1169.25,pagamento
6447,514,2023-12-13,865.92,saque
6448,343,2024-11-12,3526.74,doc
6449,895,2024-03-02,3361.12,pagamento
6450,847,2024-11-17,9403.99,ted
6451,79,2023-12-21,4989.41,ted
6452,23,2023-10-16,3789.14,pagamento
6453,414,2024-10-16,1007.71,saque
6454,409,2024-12-12,3308.59,pagamento
6455,403,2023-12-17,4735.65,pagamento
6456,157,2024-01-12,560.54,saque
6457,264,2024-06-16,5423.66,ted
6458,724,2023-05-18,3567.6,pagamento
6459,252,2024-09-29,4855.03,pagamento
6460,242,2025-03-01,4926.75,doc
6461,61,2023-09-30,4052.27,pagamento
6462,472,2023-05-01,6646.96,ted
6463,660,2024-06-07,4112.71,doc
6464,542,2024-06-21,1335.95,saque
6465,212,2024-08-02,4939.63,ted
6466,547,2024-06-11,5240.89,doc
6467,57,2024-04-11,2281.87,pagamento
6468,725,2024-11-18,1499.81,pagamento
6469,234,2023-09-02,2178.56,pagamento
6470,327,2024-08-20,730.73,saque
6471,836,2024-05-28,3376.69,pagamento
6472,334,2023-07-21,6498.0,doc
6473,512,2024-06-24,3816.96,pagamento
6474,348,2024-01-30,2861.1,pagamento
6475,290,2024-01-30,8772.65,doc
6476,214,2023-06-21,1751.52,pagamento
6477,755,2023-09-23,879.53,pagamento
6478,903,2024-04-25,5860.37,ted
6479,395,2024-06-16,3648.02,ted
6480,248,2023-11-21,4691.81,pagamento
6481,449,2024-01-20,2006.37,doc
6482,666,2024-09-26,5648.01,ted
6483,981,2023-11-25,3827.88,ted
6484,465,2024-06-02,6187.26,ted
6485,181,2023-11-23,7330.66,ted
6486,707,2024-06-29,5853.4,doc
6487,940,2024-12-08,1610.28,pagamento
6488,196,2024-10-22,356.96,saque
6489,562,2023-10-04,1420.86,saque
6490,52,2024-01-18,1364.88,doc
6491,572,2023-06-02,1898.92,doc
6492,878,2023-11-29,4862.51,doc
6493,853,2024-12-31,1987.61,saque
6494,216,2025-01-04,3917.5,pagamento
6495,414,2024-07-28,1989.2,saque
6496,940,2024-06-15,8803.9,ted
6497,489,2024-04-26,2142.49,doc
6498,726,2024-11-09,347.05,pagamento
6499,198,2024-01-26,1183.74,saque
6500,706,2024-02-11,8080.08,ted
6501,357,2025-03-11,8159.16,ted
6502,468,2023-10-14,6739.87,doc
6503,294,2023-12-02,539.89,saque
6504,47,2023-12-07,596.79,saque
6505,537,2024-08-13,1834.73,saque
6506,579,2024-06-07,4064.84,pagamento
6507,612,2024-12-26,297.25,saque
6508,631,2023-05-23,1988.5,saque
6509,197,2024-12-09,4488.97,pagamento
6510,749,2023-09-05,1949.73,pagamento
6511,426,2024-01-19,7901.37,ted
6512,861,2023-05-20,365.54,saque
6513,809,2024-07-05,1555.18,saque
6514,414,2024-05-29,2690.12,ted
6515,96,2024-04-08,9245.33,ted
6516,317,2024-12-26,1482.74,saque
6517,388,2023-04-21,4197.61,pagamento
6518,532,2023-08-20,1618.9,ted
6519,700,2024-05-31,1798.76,pagamento
6520,535,2024-12-22,3869.58,doc
6521,590,2024-07-09,1649.55,saque
6522,154,2023-07-20,4918.49,ted
6523,998,2025-01-31,665.8,pagamento
6524,838,2023-11-27,7336.19,ted
6525,722,2023-11-19,1456.89,saque
6526,218,2024-11-13,180.25,saque
6527,101,2024-09-07,1137.63,pagamento
6528,914,2024-06-02,1618.37,saque
6529,642,2024-06-13,1217.06,saque
6530,653,2024-06-23,3745.33,pagamento
6531,698,2025-03-15,1658.98,saque
6532,730,2024-05-20,1063.19,saque
6533,654,2024-02-20,2606.78,doc
6534,324,2023-06-08,2062.14,ted
6535,89,2024-09-27,225.78,pagamento
6536,912,2024-03-23,368.8,saque
6537,836,2024-04-19,8703.99,doc
6538,518,2024-07-28,1020.57,saque
6539,167,2023-10-23,4984.53,pagamento
6540,488,2023-07-10,1906.03,saque
6541,82,2025-03-12,1771.88,saque
6542,343,2024-04-12,4340.8,pagamento
6543,831,2024-05-11,6550.12,doc
6544,868,2023-09-15,3298.04,pagamento
6545,759,2023-10-30,1383.64,saque
6546,34,2023-09-04,2999.45,pagamento
6547,784,2024-12-05,670.76,saque
6548,588,2024-11-25,1268.28,ted
6549,35,2023-05-13,4975.93,ted
6550,817,2024-08-22,2897.04,pagamento
6551,371,2023-09-11,2611.97,pagamento
6552,115,2023-03-31,1662.7,pagamento
6553,681,2024-07-02,833.29,saque
6554,770,2024-06-19,2170.87,doc
6555,947,2023-06-20,3522.22,pagamento
6556,211,2024-06-18,2474.7,doc
6557,769,2023-12-30,3703.49,ted
6558,615,2023-08-16,1614.62,saque
6559,496,2023-11-29,3064.6,doc
6560,450,2023-09-19,7184.27,ted
6561,936,2024-02-16,4896.87,pagamento
6562,496,2024-08-30,1518.54,saque
6563,316,2024-04-21,1203.82,pagamento
6564,729,2023-06-25,2265.32,pagamento
6565,850,2025-01-13,6791.44,doc
6566,200,2024-06-18,8479.84,ted
6567,931,2023-08-06,3913.9,pagamento
6568,44,2025-01-14,2353.09,ted
6569,709,2024-03-18,4512.27,pagamento
6570,171,2024-08-23,5077.73,doc
6571,496,2025-02-21,7437.96,doc
6572,554,2023-09-05,1640.16,saque
6573,980,2023-03-30,68.98,saque
6574,273,2024-01-12,804.86,pagamento
6575,656,2024-08-30,5562.02,doc
6576,984,2023-11-26,394.98,saque
6577,724,2024-06-09,2921.85,pagamento
6578,80,2024-07-27,5412.27,doc
6579,561,2023-11-13,4452.96,pagamento
6580,292,2024-09-02,4125.7,pagamento
6581,886,2023-05-07,7451.86,doc
6582,405,2025-03-23,2570.76,doc
6583,381,2024-04-07,3544.4,pagamento
6584,670,2024-08-11,4158.75,ted
6585,425,2023-08-03,1052.27,saque
6586,226,2023-09-20,1149.56,saque
6587,365,2023-10-24,7549.22,ted
6588,816,2024-01-25,78.2,saque
6589,408,2024-03-29,1183.89,saque
6590,459,2023-10-24,3025.65,pagamento
6591,963,2024-08-09,3542.07,doc
6592,990,2024-12-12,6172.02,ted
6593,576,2023-03-25,5526.3,ted
6594,346,2024-09-15,5487.43,ted
6595,325,2024-11-03,5633.46,ted
6596,541,2023-10-19,3716.9,doc
6597,850,2024-10-08,378.92,pagamento
6598,158,2024-10-06,348.42,saque
6599,821,2024-05-31,495.97,pagamento
6600,569,2023-08-02,1279.33,saque
6601,16,2024-09-07,3828.99,pagamento
6602,309,2023-09-15,4307.06,doc
6603,834,2024-04-12,1215.61,saque
6604,919,2023-06-30,4623.72,pagamento
6605,779,2025-03-02,4535.62,pagamento
6606,920,2023-11-18,8053.5,doc
6607,961,2024-12-22,2441.96,pagamento
6608,624,2023-12-13,1356.52,saque
6609,987,2024-04-01,1603.08,doc
6610,489,2023-04-23,3769.03,ted
6611,574,2024-07-10,9111.42,ted
6612,921,2024-11-12,5793.25,doc
6613,529,2025-02-28,1972.14,ted
6614,299,2024-02-06,9837.49,ted
6615,718,2025-02-01,3384.1,pagamento
6616,312,2023-10-01,9583.98,ted
6617,732,2024-02-22,1672.06,pagamento
6618,335,2024-09-14,119.67,saque
6619,161,2024-07-15,742.34,saque
6620,972,2023-09-20,8884.75,ted
6621,903,2024-04-28,1294.93,pagamento
6622,24,2023-08-21,3991.25,pagamento
6623,373,2023-09-24,7122.15,doc
6624,928,2024-11-13,397.87,pagamento
6625,595,2023-09-19,904.74,saque
6626,352,2024-09-09,1006.58,saque
6627,485,2025-01-05,7448.23,ted
6628,67,2024-04-09,7696.73,ted
6629,566,2024-09-17,88.81,saque
6630,927,2023-10-21,4159.18,pagamento
6631,529,2023-05-29,5751.06,ted
6632,855,2024-09-25,307.29,saque
6633,636,2023-09-26,720.88,doc
6634,141,2024-12-20,736.6,doc
6635,243,2023-12-10,202.58,saque
6636,21,2025-03-17,1853.72,saque
6637,821,2023-03-26,1825.88,ted
6638,342,2023-09-24,3863.19,pagamento
6639,970,2024-12-11,1496.35,saque
6640,988,2024-10-01,1200.51,ted
6641,811,2023-03-31,4779.76,pagamento
6642,166,2023-10-06,1469.4,saque
6643,220,2023-11-21,8601.17,doc
6644,769,2024-03-31,337.4,pagamento
6645,953,2023-06-08,9825.85,ted
6646,20,2024-07-01,1782.38,saque
6647,1000,2024-07-30,599.64,pagamento
6648,178,2024-07-22,8206.24,ted
6649,299,2023-11-22,1292.77,saque
6650,968,2024-11-19,3516.18,ted
6651,948,2023-10-03,1775.6,ted
6652,608,2023-05-13,7713.46,doc
6653,414,2023-06-03,4946.96,pagamento
6654,656,2025-01-23,3426.86,pagamento
6655,417,2025-02-25,2028.56,pagamento
6656,638,2023-08-28,468.91,saque
6657,940,2024-04-16,7303.88,ted
6658,334,2024-05-26,1782.09,doc
6659,88,2023-11-30,3133.78,pagamento
6660,64,2024-06-20,1031.18,saque
6661,845,2024-10-04,1284.11,pagamento
6662,518,2023-11-20,3198.87,pagamento
6663,313,2024-06-20,1207.95,pagamento
6664,644,2025-01-11,1205.43,saque
6665,189,2024-05-19,4216.1,pagamento
6666,320,2023-12-28,6834.81,ted
6667,374,2024-12-28,157.69,saque
6668,263,2024-01-20,404.63,pagamento
6669,804,2025-03-02,100.92,saque
6670,628,2024-10-11,596.32,pagamento
6671,627,2025-03-17,724.95,saque
6672,283,2024-05-04,3022.06,ted
6673,685,2023-09-10,1503.99,saque
6674,816,2024-02-24,7896.38,doc
6675,783,2024-03-12,1374.8,saque
6676,822,2023-10-03,8039.13,ted
6677,540,2024-07-16,869.25,ted
6678,712,2024-01-12,374.05,saque
6679,160,2024-09-15,2930.43,doc
6680,966,2023-10-23,1023.68,pagamento
6681,748,2023-04-20,3024.6,pagamento
6682,361,2023-04-07,1904.57,pagamento
6683,368,2024-07-19,7491.61,ted
6684,71,2024-06-24,2315.42,pagamento
6685,209,2024-11-16,889.89,saque
6686,893,2024-01-06,3902.34,pagamento
6687,442,2023-11-25,717.04,pagamento
6688,99,2023-05-02,144.9,pagamento
6689,666,2024-01-07,1513.75,saque
6690,795,2024-09-04,6121.41,doc
6691,131,2024-08-15,2590.0,doc
6692,326,2023-10-16,4364.24,ted
6693,368,2023-06-22,1585.42,saque
6694,168,2025-03-23,1642.12,pagamento
6695,767,2024-06-15,1417.68,saque
6696,346,2025-03-22,504.09,saque
6697,892,2023-11-04,4376.95,pagamento
6698,361,2024-10-25,357.88,saque
6699,302,2025-02-14,1081.84,pagamento
6700,365,2024-11-27,5896.72,doc
6701,267,2024-11-14,391.71,pagamento
6702,428,2024-06-28,984.89,saque
6703,105,2024-04-22,3601.34,pagamento
6704,752,2024-02-28,934.28,saque
6705,12,2023-04-25,1468.25,saque
6706,74,2023-10-06,8601.94,ted
6707,884,2023-05-31,5351.5,ted
6708,39,2023-05-28,8714.99,ted
6709,871,2023-09-19,3371.04,pagamento
6710,700,2024-03-15,462.52,pagamento
6711,483,2024-02-04,4731.04,doc
6712,823,2024-09-03,1771.46,saque
6713,325,2025-01-31,8630.51,ted
6714,24,2023-10-31,4205.98,pagamento
6715,412,2024-03-18,115.3,saque
6716,294,2025-01-02,4058.06,ted
6717,342,2023-06-28,910.46,saque
6718,865,2023-12-02,3326.57,pagamento
6719,160,2025-02-07,3895.37,pagamento
6720,576,2023-07-01,8133.05,doc
6721,934,2024-06-30,1681.79,saque
6722,247,2025-03-16,2667.44,pagamento
6723,698,2023-07-11,5019.31,ted
6724,486,2023-08-04,2114.53,ted
6725,410,2023-07-03,4788.29,doc
6726,727,2023-06-17,2827.39,ted
6727,656,2023-12-16,590.15,pagamento
6728,333,2025-02-18,1364.35,saque
6729,570,2024-09-11,1305.82,saque
6730,145,2024-09-01,2798.73,pagamento
6731,66,2024-07-18,2665.96,pagamento
6732,94,2024-01-04,6750.74,ted
6733,267,2023-10-20,7932.36,doc
6734,496,2024-02-18,9562.23,doc
6735,1,2023-09-26,2490.85,pagamento
6736,380,2024-03-08,545.32,doc
6737,862,2023-08-07,712.7,doc
6738,650,2024-09-11,444.91,pagamento
6739,179,2024-04-12,337.47,saque
6740,459,2023-12-28,956.17,saque
6741,270,2025-02-11,5240.33,ted
6742,172,2023-04-17,3106.53,doc
6743,901,2023-07-23,4935.27,pagamento
6744,778,2025-01-28,1642.76,pagamento
6745,813,2024-07-23,5254.26,ted
6746,909,2024-05-04,4430.53,doc
6747,292,2023-09-13,6721.41,ted
6748,175,2023-05-09,2327.91,pagamento
6749,848,2023-04-13,1672.04,saque
6750,945,2024-10-20,6760.73,doc
6751,461,2024-10-18,971.34,saque
6752,9,2024-03-27,3264.93,pagamento
6753,224,2024-10-13,997.14,saque
6754,555,2023-05-08,1929.03,saque
6755,891,2024-08-22,3779.78,pagamento
6756,86,2024-08-24,1578.73,doc
6757,260,2025-03-14,1483.78,doc
6758,35,2024-09-21,1232.79,pagamento
6759,981,2023-04-05,3197.16,pagamento
6760,406,2025-02-21,9975.67,doc
6761,285,2023-10-29,6638.52,doc
6762,29,2024-12-02,8660.98,ted
6763,767,2023-04-11,3991.96,pagamento
6764,646,2023-11-10,2286.13,doc
6765,880,2023-11-07,4610.31,pagamento
6766,876,2023-05-14,7354.16,doc
6767,939,2025-02-27,982.99,pagamento
6768,239,2025-01-27,1089.7,saque
6769,543,2024-02-01,5648.67,doc
6770,521,2025-03-01,1482.07,saque
6771,734,2023-11-14,7629.09,doc
6772,565,2024-08-30,109.43,pagamento
6773,814,2024-02-14,3248.94,pagamento
6774,801,2024-01-29,1887.99,doc
6775,691,2024-12-17,360.83,saque
6776,665,2023-08-08,7411.87,ted
6777,986,2023-11-22,4710.63,pagamento
6778,393,2023-10-19,3641.94,pagamento
6779,662,2025-02-26,1198.51,saque
6780,172,2023-09-15,838.74,saque
6781,27,2023-07-19,2557.97,ted
6782,832,2023-08-09,1969.51,pagamento
6783,778,2024-04-29,4090.37,ted
6784,446,2025-02-24,3299.67,pagamento
6785,393,2024-09-26,2750.47,doc
6786,673,2023-10-15,4476.13,ted
6787,605,2023-11-27,4781.39,pagamento
6788,353,2024-10-17,6296.55,doc
6789,324,2024-01-28,1456.53,pagamento
6790,915,2023-08-17,5760.31,doc
6791,704,2023-09-27,1289.46,saque
6792,460,2023-10-19,4549.21,pagamento
6793,232,2024-07-16,8726.58,doc
6794,5,2025-03-10,4333.51,pagamento
6795,28,2024-01-29,314.44,saque
6796,19,2023-04-28,2818.33,doc
6797,465,2024-10-18,8456.89,doc
6798,8,2024-12-05,9576.07,doc
6799,123,2024-09-13,1508.1,saque
6800,224,2024-11-23,6955.99,doc
6801,833,2025-03-01,8559.95,ted
6802,387,2023-07-14,3262.58,pagamento
6803,438,2023-11-21,7499.21,doc
6804,661,2023-04-27,1207.79,saque
6805,889,2025-02-21,3472.14,doc
6806,17,2024-05-20,6933.04,ted
6807,282,2023-08-31,1688.57,saque
6808,420,2024-07-07,906.95,doc
6809,987,2023-08-13,1306.24,saque
6810,324,2024-05-04,1777.0,pagamento
6811,395,2024-05-07,415.08,pagamento
6812,466,2024-01-03,4035.48,pagamento
6813,208,2024-11-19,1433.08,saque
6814,85,2023-08-08,9807.32,doc
6815,641,2023-05-05,6212.99,doc
6816,426,2023-11-20,1809.7,saque
6817,834,2024-07-24,95.64,pagamento
6818,552,2024-06-25,1540.42,doc
6819,879,2024-09-07,8345.85,doc
6820,581,2024-01-30,2105.32,doc
6821,98,2023-06-27,2545.89,pagamento
6822,783,2024-08-10,1101.27,pagamento
6823,243,2024-04-01,5096.96,doc
6824,724,2023-10-08,1552.75,saque
6825,652,2023-06-03,4112.45,pagamento
6826,369,2023-12-17,3277.09,pagamento
6827,178,2023-08-02,1957.6,ted
6828,101,2024-10-15,8599.03,doc
6829,208,2023-06-09,6821.59,ted
6830,8,2023-12-09,1754.47,doc
6831,261,2023-11-13,818.31,ted
6832,697,2024-06-07,617.47,saque
6833,232,2023-06-08,1126.84,pagamento
6834,507,2023-07-31,858.49,saque
6835,446,2024-09-13,615.68,saque
6836,517,2024-08-23,1508.78,pagamento
6837,531,2025-02-05,819.7,pagamento
6838,629,2025-01-16,5495.65,doc
6839,662,2023-12-21,4800.97,ted
6840,995,2024-01-15,6653.68,ted
6841,639,2024-12-19,4122.12,doc
6842,935,2023-12-02,407.15,saque
6843,406,2024-09-11,3718.33,doc
6844,594,2023-05-22,4647.96,doc
6845,967,2024-12-25,4711.19,pagamento
6846,505,2024-08-24,3139.18,pagamento
6847,542,2023-04-21,709.92,pagamento
6848,399,2023-09-06,3013.45,pagamento
6849,24,2023-05-23,8347.82,ted
6850,240,2024-04-24,2791.59,ted
6851,481,2024-10-04,5877.14,doc
6852,322,2024-05-06,1195.58,saque
6853,64,2024-10-05,3214.61,pagamento
6854,18,2023-07-23,2981.84,pagamento
6855,905,2024-07-24,9811.51,doc
6856,397,2025-02-16,1031.9,saque
6857,534,2025-01-01,4658.15,doc
6858,461,2024-01-29,373.61,saque
6859,5,2024-07-16,3496.96,pagamento
6860,763,2023-07-26,1105.81,ted
6861,832,2024-01-26,1306.65,saque
6862,358,2023-11-21,952.54,saque
6863,843,2025-02-11,7336.71,ted
6864,336,2024-06-27,1070.15,saque
6865,123,2025-02-15,3390.82,ted
6866,805,2024-03-27,1139.52,saque
6867,966,2024-01-31,1434.3,saque
6868,473,2024-11-30,1214.29,pagamento
6869,33,2024-02-03,147.04,pagamento
6870,681,2023-11-22,1469.58,ted
6871,393,2024-05-09,1077.88,saque
6872,290,2023-08-23,1396.8,saque
6873,327,2023-05-22,2622.97,doc
6874,382,2024-08-23,8548.55,doc
6875,309,2023-09-06,554.58,saque
6876,298,2024-11-02,3130.46,pagamento
6877,859,2024-10-31,1759.59,saque
6878,72,2023-04-26,227.33,pagamento
6879,121,2025-01-04,928.76,saque
6880,936,2024-06-08,2587.65,ted
6881,496,2024-11-18,1626.86,pagamento
6882,881,2023-09-24,680.18,doc
6883,713,2024-05-03,7993.93,doc
6884,320,2024-01-19,4669.52,pagamento
6885,156,2024-08-14,4896.7,pagamento
6886,533,2023-06-15,1277.72,saque
6887,914,2024-03-22,7156.41,doc
6888,527,2024-06-23,9076.99,ted
6889,711,2023-10-09,3678.58,pagamento
6890,112,2023-04-25,1202.32,ted
6891,255,2024-04-10,9628.31,ted
6892,958,2023-04-13,2635.72,ted
6893,776,2024-10-23,2754.34,ted
6894,121,2023-06-23,1827.6,saque
6895,230,2023-10-13,5755.96,ted
6896,494,2023-11-28,3125.62,ted
6897,432,2023-08-11,7294.86,doc
6898,191,2023-04-21,4798.75,doc
6899,517,2024-06-21,1543.83,pagamento
6900,833,2023-10-15,2279.48,doc
6901,339,2024-10-08,227.6,pagamento
6902,818,2024-06-11,6696.12,doc
6903,473,2023-06-24,1198.76,doc
6904,487,2023-12-18,5910.8,ted
6905,517,2023-10-28,2119.04,pagamento
6906,24,2023-12-08,95.87,pagamento
6907,556,2024-01-27,754.74,pagamento
6908,719,2023-06-13,1920.13,saque
6909,543,2025-03-16,5507.34,doc
6910,82,2023-04-21,142.52,saque
6911,208,2023-11-09,8405.4,doc
6912,691,2024-03-30,4043.03,doc
6913,519,2024-03-20,7690.52,ted
6914,241,2024-06-08,1612.39,doc
6915,993,2023-07-16,4179.77,ted
6916,439,2024-04-03,5047.46,ted
6917,488,2024-11-05,5380.58,doc
6918,955,2024-06-30,4681.42,ted
6919,433,2024-09-12,163.29,saque
6920,314,2023-05-23,4020.71,ted
6921,153,2023-05-28,1872.82,saque
6922,811,2023-09-26,3229.59,ted
6923,879,2025-01-04,781.11,saque
6924,179,2023-05-01,2753.71,ted
6925,533,2023-11-05,151.16,saque
6926,749,2024-12-13,2478.96,doc
6927,822,2024-05-03,6986.24,ted
6928,202,2023-12-06,7300.73,doc
6929,792,2024-05-23,1837.08,saque
6930,399,2024-01-18,879.04,pagamento
6931,328,2024-03-18,776.28,saque
6932,539,2024-02-18,1071.95,pagamento
6933,377,2024-10-18,5337.34,ted
6934,434,2023-06-04,1990.25,pagamento
6935,562,2024-10-23,3545.53,pagamento
6936,497,2024-10-15,527.94,saque
6937,667,2025-02-22,7376.25,ted
6938,425,2024-06-24,6086.53,ted
6939,957,2023-09-29,3449.54,doc
6940,23,2025-02-02,9366.36,ted
6941,672,2023-07-16,183.52,pagamento
6942,969,2024-01-17,4747.96,doc
6943,800,2024-03-14,1647.18,saque
6944,365,2024-03-27,1454.22,saque
6945,429,2023-11-20,2276.93,doc
6946,591,2024-05-30,5700.18,ted
6947,266,2024-04-11,1310.85,saque
6948,910,2024-12-23,763.22,pagamento
6949,635,2023-08-30,1192.5,saque
6950,143,2024-06-20,8600.87,doc
6951,844,2025-02-05,250.53,saque
6952,709,2024-10-27,5517.02,ted
6953,692,2023-08-29,837.29,saque
6954,445,2024-11-07,1628.17,saque
6955,177,2023-03-29,3162.77,ted
6956,666,2024-10-29,631.96,ted
6957,675,2023-11-20,429.91,saque
6958,995,2023-08-23,1650.85,saque
6959,90,2023-05-19,7912.22,ted
6960,525,2023-09-13,1665.91,pagamento
6961,662,2023-04-15,916.65,saque
6962,994,2024-03-03,1819.01,saque
6963,959,2023-06-20,8862.28,doc
6964,851,2023-10-23,444.89,pagamento
6965,183,2025-02-19,333.26,saque
6966,930,2023-12-16,1731.77,saque
6967,23,2023-11-07,1489.69,doc
6968,343,2023-11-24,8228.71,ted
6969,935,2024-06-03,1037.4,pagamento
6970,407,2025-01-13,695.36,saque
6971,736,2023-05-02,8365.76,doc
6972,838,2024-10-20,3227.21,pagamento
6973,697,2025-03-11,3782.32,ted
6974,77,2024-06-16,1552.54,saque
6975,17,2023-10-15,3926.93,doc
6976,694,2023-10-12,52.42,saque
6977,986,2023-09-15,6420.93,doc
6978,487,2024-05-15,2202.28,pagamento
6979,977,2024-06-01,2544.3,pagamento
6980,990,2024-09-16,848.22,pagamento
6981,221,2024-10-04,1795.72,saque
6982,337,2024-06-15,1379.91,saque
6983,771,2023-08-18,4874.57,ted
6984,815,2023-04-11,971.63,pagamento
6985,387,2024-10-23,4954.25,pagamento
6986,484,2025-02-23,1536.76,saque
6987,352,2023-12-23,961.56,saque
6988,894,2025-01-13,2405.21,pagamento
6989,409,2023-04-25,6326.3,doc
6990,453,2023-12-22,3999.32,pagamento
6991,667,2024-11-10,1855.7,saque
6992,834,2025-02-26,1760.24,ted
6993,261,2024-06-13,749.19,doc
6994,403,2023-04-12,5340.59,doc
6995,130,2024-01-31,5461.54,ted
6996,33,2023-08-16,3046.23,doc
6997,46,2024-11-08,1631.13,saque
6998,264,2024-05-19,4363.11,pagamento
6999,5,2025-03-11,4265.35,pagamento
7000,706,2025-01-25,3075.54,pagamento
7001,69,2023-05-29,6663.56,doc
7002,386,2024-02-26,3099.73,pagamento
7003,179,2024-03-01,8605.04,doc
7004,911,2023-08-14,8172.29,ted
7005,577,2024-09-13,630.84,saque
7006,848,2024-12-04,923.7,pagamento
7007,895,2024-01-26,2812.42,doc
7008,52,2023-04-23,4538.71,pagamento
7009,771,2023-09-24,7326.7,ted
7010,587,2023-12-06,3743.2,ted
7011,742,2023-05-25,688.69,pagamento
7012,829,2025-03-13,4457.07,ted
7013,370,2024-06-07,1335.31,doc
7014,169,2023-11-25,3017.29,ted
7015,102,2025-02-12,1367.56,doc
7016,442,2024-06-04,1201.97,saque
7017,878,2024-10-15,7926.95,ted
